Line Number	Verse Reference	Word	Full Line
36520	ΜΑΚΚΑΒΑΙΩΝ Γ 6:34	περιβαλλόμενοι	\vs{34}Οἵ τε πρὶν εἰς ὄλεθρον καὶ οἰωνοβρώτους αὐτοὺς ἔσεσθαι τιθέμενοι, μετὰ χαρᾶς ἀπογραψάμενοι, κατεστέναξαν, αἰσχύνην ἐφʼ ἑαυτοῖς περιβαλλόμενοι, καὶ τὴν πυρίπνουν τόλμαν ἀκλεῶς ἐσβεσμένοι.
36537	ΜΑΚΚΑΒΑΙΩΝ Γ 7:4	προσφερόμενοι	\vs{4}προσφερόμενοι μήποτε εὐσταθήσειν τὰ πράγματα ἡμῶν, διʼ ἣν ἔχουσιν οὗτοι πρὸς πάντα τὰ ἔθνη δυσμένειαν, μέχρις ἂν συντελεσθῇ τοῦτο.
36726	ΜΑΚΚΑΒΑΙΩΝ Δ 5:13	γεινομένῃ	\vs{13}καὶ γὰρ ἐνθυμήθητι, ὡς εἰ καί τις ἐστιν τῆσδε τῆς θρησκείας ἐποπτικὴ δύναμις, συγνωμονήσειν σοι ἐπὶ πᾶσιν διʼ ἀνάγκην παρανομίᾳ γεινομένῃ.
36760	ΜΑΚΚΑΒΑΙΩΝ Δ 6:2	γηραιὸν	\vs{2}Καὶ πρῶτον μὲν περιέδυσαν τὸν γηραιὸν ἐκκεκοσμημένον περὶ τὴν εὐσέβειαν εὐσχημοσύνην.
36769	ΜΑΚΚΑΒΑΙΩΝ Δ 6:9	ὑπέμενεν	\vs{9}Ὁ δὲ ὑπέμενεν τοὺς πόνους, καὶ περιεφρόνει τῆς ἀνάγκης, καὶ διεκαρτέρει τοὺς αἰκισμοὺς,
36782	ΜΑΚΚΑΒΑΙΩΝ Δ 6:20	ἐπιβιώσωμεν	\vs{20}Αἰσχρὸν γὰρ εἰ ἐπιβιώσωμεν ἀλίγον χρόνον,
36818	ΜΑΚΚΑΒΑΙΩΝ Δ 7:11	Ἀαρὸν	\vs{11}Ὥσπερ γὰρ ὁ πατὴρ Ἀαρὸν τῷ θυμιατηρίῳ κατθωπλισμένος, διὰ τοῦ ἐθνοπλήθου ἐπιτρέχων τὸν ἐμπυριστὴν ἐνίκησεν ἄγγελον.
36839	ΜΑΚΚΑΒΑΙΩΝ Δ 8:2	γηραιᾶς	\vs{2}Ταῦτα διαδεξαμένου τοῦ τυράννου, παρῆσαν ἀγόμενοι μετὰ γηραιᾶς μητρὸς ἑπτὰ ἀδελφοὶ, καλοί τε καὶ αἰδήμονες καὶ γενναῖοι καὶ ἐν παντὶ χαριέντες.
36852	ΜΑΚΚΑΒΑΙΩΝ Δ 8:12	προέθησαν	\vs{12}Ὡς δὲ τροχούς τε καὶ ἀρθενβόλους στρεβλωτήρια, καὶ τροχαντῆρας καὶ καταπέλτας καὶ λέβητας, τήγανά τε καὶ δακτυλήθρας, καὶ χεῖρας σιδηρᾶς καὶ σφῆνας, καὶ τὰ ζώπυρα τοῦ πυρὸς οἱ δορυφόροι προέθησαν, ὑπολαβὼν δὲ ὁ τύραννος, ἔφη, μειράκια φοβήθητε,
36866	ΜΑΚΚΑΒΑΙΩΝ Δ 8:25	θανατεφόρος	\vs{25}Πόθεν ἡμῖν ἡ τοσαύτη ἐντέηκεν φιλονεικία, καὶ ἡ θανατεφόρος ἀρέσκει καρτερία, παρὸν μετὰ ἀταραξίας χρὴ τῷ βασιλεῖ πεισθέντας;
36890	ΜΑΚΚΑΒΑΙΩΝ Δ 9:15	μιαιρώτατε	\vs{15}Τύραννε μιαιρώτατε, καὶ τῆς οὐρανίου δίκης ἐχθρὲ, καὶ ὠμόφρον, οὐκ ἀνδροφονήσαντά με τοῦτον καταικίζεις τὸν τρόπον, οὐδὲ ἀσεβήσαντα, ἀλλα θείου νόμου προασπίζοντα.
36892	ΜΑΚΚΑΒΑΙΩΝ Δ 9:17	μιαιροὶ	\vs{17}ὁ δὲ εἶπεν, οὐχ οὕτως ἰσχυρὸς ὑμῶν ἐστιν ὁ τρόπος, ὦ μιαιροὶ διὰκονοι, ὥστε μου τὸν λογισμὸν ἄξαι· τέμνετέ μου μέλη, καὶ πυροῦτε τὰς σάρκας, καὶ στρεβλοῦτε τὰ ἄρθρα.
36906	ΜΑΚΚΑΒΑΙΩΝ Δ 9:28	παρδάλειοι	\vs{28}ἀπὸ τῶν τενόντων ταῖς σιδηραῖς χερσὶν ἐπισπασάμενοι, μέχρι γε τῶν γενείων τὴν σάρκα πᾶσαν καὶ τὴν τῆς κεφαλῆς δορὰν οἱ παρδάλειοι θῆρες ἀπέσυραν· ὁ δὲ ταύτην βαρέως τὴν ἀλγηδόνα καρτερῶν, ἔλεγεν,
36911	ΜΑΚΚΑΒΑΙΩΝ Δ 9:32	μιαιρότατε	\vs{32}Σὺ δὲ ἐν ταῖς τῆς ἀσεβείας ἀπειλαῖς βασανίζῃ· οὐκ ἐκφεύξῃ δὲ, μιαιρότατε τύραννε, τὰς τῆς θείας ὀργῆς δίκας.
36924	ΜΑΚΚΑΒΑΙΩΝ Δ 10:10	μιαιρώτατε	\vs{10}ἔφη, ἡμεῖς μὲν ὦ μιαιρώτατε τύραννε, διὰ παιδείαν καί ἀρετὴν Θεοῦ ταῦτα πάσχομεν.
36933	ΜΑΚΚΑΒΑΙΩΝ Δ 10:17	πανμιαιρώτατος	\vs{17}Ταῦτα ἀκούσας ὁ αἱμοβόρος καὶ φονώδης καὶ πανμιαιρώτατος Ἀντίοχος, ἐκέλευσεν τὴν γλῶτταν αὐτοῦ ἐκτεμεῖν.
36971	ΜΑΚΚΑΒΑΙΩΝ Δ 11:25	μιαιροφαγίαν	\vs{25}Τὸ γὰρ μὴ δυνηθῆναί σε μεταπεῖσαι τὸν λογισμὸν ἡμῶν, μήτε βιάσασθαι πρὸς τὴν μιαιροφαγίαν, οὐ κατάλυσίς ἐστιν σοῦ;
36983	ΜΑΚΚΑΒΑΙΩΝ Δ 12:6	στερηθῖσαν	\vs{6}Καὶ ταῦτα παρακαλῶν, τὴν μητέρα τοῦ παιδὸς μετεπέμψατο, ὄπως αὐτὴν ἐμεήσαν υἱῶν στερηθῖσαν παρορμήσειεν ἐπὶ τὴν μσωτηρίαν, εὐπειθῆ τὸν περιλειπόμενον.
37022	ΜΑΚΚΑΒΑΙΩΝ Δ 13:16	παθοκρατείᾳ	\vs{16}Καθοπλισώμεθα τοιγαροῦν τῇ τοῦ θείου λογισμοῦ παθοκρατείᾳ.
37094	ΜΑΚΚΑΒΑΙΩΝ Δ 15:22	καυτερίοις	\vs{22}Πηλίκαις καὶ πόσαις τότε ἡ μήτηρ, τῶν υἱῶν βασανιζομένων τροχοῖς τε καὶ καυτερίοις ἐβασανίζετο βασάνοις;
37109	ΜΑΚΚΑΒΑΙΩΝ Δ 16:1	γηραιὰ	Εἰ δὲ τοίνυν καὶ γυνὴ, καὶ γηραιὰ, καὶ ἑπτὰ παὶδων μήτηρ ὑπέμεινε τὰς μέχρι θανάτου βασάνους ὁρῶσα τῶν τέκνων· ὁμολογουμένως αὐτοκράτωρ ἐστὶν τῶν παθῶν ὁ εὐσεβὴς λογισμός.
