Line Number	Verse Reference	Word	Is Name?	Is Number?	Likely Typo?	Closest Match	Similarity	Verse Match?	Area Match?	Legitimate Variation?	Full Line
21238	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 13:9	διαπαντὸς	No	No	No	διὰ παντός	1.00	Yes	No	Yes	\vs{9}Φῶς δικαίοις διαπαντὸς, φῶς δὲ ἀσεβῶν σβέννυται·
21323	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 15:15	διαπαντός	No	No	No	διὰ παντός	1.00	Yes	No	Yes	\vs{15}Πάντα τὸν χρόνον οἱ ὀφθαλμοὶ τῶν κακῶν προσδέχονται κακὰ, οἱ δὲ ἀγαθοὶ ἡσυχάζουσι διαπαντός.
21338	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 15:27	δωρολήπτης	No	No	No	δωρολήμπτης	1.00	Yes	No	Yes	\vs{27}Ἐξόλλυσιν ἑαυτὸν ὁ δωρολήπτης, ὁ δὲ μισῶν δώρων λήψεις σώζεται·
21338	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 15:27	λήψεις	No	No	No	λήμψεις	1.00	Yes	No	Yes	\vs{27}Ἐξόλλυσιν ἑαυτὸν ὁ δωρολήπτης, ὁ δὲ μισῶν δώρων λήψεις σώζεται·
21344	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 15:29	λῆψις	No	No	No	λῆμψις	1.00	Yes	No	Yes	\vs{29a}κρείσσων ὀλίγη λῆψις μετὰ δικαιοσύνης, ἢ πολλὰ γεννήματα μετὰ ἀδικίας.
21553	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 22:7	δανειοῦσιν	No	No	No	δανιοῦσιν	1.00	Yes	No	Yes	\vs{7}Πλούσιοι πτωχῶν ἄρξουσι, καὶ οἰκέται ἰδίοις δεσπόταις δανειοῦσιν.
21583	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 22:27	ἀποτίσῃς	No	No	No	ἀποτείσῃς	1.00	Yes	No	Yes	\vs{27}Ἐὰν γὰρ μὴ ἔχῃ πόθεν ἀποτίσῃς, λήψονται τὸ στρῶμα τὸ ὑπὸ τὰς πλευράς σου.
21624	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 23:29	διακενῆς	No	No	No	διὰ κενῆς	1.00	Yes	No	Yes	\vs{29}Τίνι οὐαί; τίνι θόρυβος; τίνι κρίσεις; τίνι δὲ ἀηδίαι καὶ λέσχαι; τίνι συντρίμματα διακενῆς; τίνος πελιδνοὶ οἱ ὀφθαλμοί;
21705	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 24:40	ὅτ	No	No	Yes	ὅτι	0.80	No	No	No	\vs{40}Τοιαύτη ὁδὸς γυναικὸς μοιχαλίδος, ἣ ὅτʼ ἂν πράξῃ ἀπονιψαμένη, οὐδέν φησι πεπραχέναι ἄτοπον.
21824	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 27:14	τοπρωῒ	No	No	No	τὸ πρωὶ	1.00	Yes	No	Yes	\vs{14}Ὃς ἂν εὐλογῇ θίλον τοπρωῒ μεγάλῃ τῇ φωνῇ, καταρωμένου οὐδὲν διαφέρειν δόξει.
21894	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 29:13	χρεωφειλέτου	No	No	No	χρεοφιλέτου	1.00	Yes	No	Yes	\vs{13}Δανιστοῦ καὶ χρεωφειλέτου ἀλλήλοις συνελθόντων, ἐπισκοπὴν ἀμφοτέρων ποιεῖται ὁ Κύριος.
21897	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 29:16	πολλαὶγίνονται	No	No	No	πολλαὶ γίνονται	1.00	Yes	No	Yes	\vs{16}Πολλῶν ὄντων ἀσεβῶν πολλαὶγίνονται ἁμαρτίαι, οἱ δὲ δίκαιοι ἐκείνων πιπτόντων κατάφοβοι γίνονται.
22089	ΕΚΚΛΗΣΙΑΣΤΗΣ 6:9	ὑπερπορευόμενον	No	No	No	ὑπὲρ πορευόμενον	1.00	Yes	No	Yes	\vs{9}Ἀγαθὸν ὅραμα ὀφθαλμῶν ὑπερπορευόμενον ψυχῇ· καί γε τοῦτο ματαιότης καὶ προαίρεσις πνεύματος.
22130	ΕΚΚΛΗΣΙΑΣΤΗΣ 7:26	συλληφθήσεται	No	No	No	συλλημφθήσεται	1.00	Yes	No	Yes	\vs{26}Καὶ εὑρίσκω ἐγὼ αὐτὴν, καὶ ἐρῶ πικρότερον ὑπὲρ θάνατον· σὺν τὴν γυναῖκα ἥτις ἐστι θήρευμα, καὶ σαγῆναι καρδία αὐτῆς, δεσμὸς εἰς χεῖρας αὐτῆς· ἀγαθὸς πρὸ προσώπου τοῦ Θεοῦ ἐξαιρεθήσεται ἀπʼ αὐτῆς, καὶ ἁμαρτάνων συλληφθήσεται ἐν αὐτῇ.
22275	ΑΣΜΑ 1:13	ἀυαμέσου	No	No	No			No	No	No	\vs{13}Ἀπόδεσμος τῆς στακτῆς ἀδελφιδός μου ἐμοὶ, ἀυαμέσου τῶν μαστῶν μου αὐλισθήσεται.
22285	ΑΣΜΑ 2:2	ἀναμέσον	No	No	No	ἀνὰ μέσον	1.00	Yes	No	Yes	\vs{2}Ὡς κρίνον ἐν μέσῳ ἀκανθῶν, οὕτως ἡ πλησίον μου ἀναμέσον τῶν θυγατέρων.
22287	ΑΣΜΑ 2:3	ἀναμέσον	No	No	No	ἀνὰ μέσον	1.00	Yes	No	Yes	\vs{3}Ὡς μῆλον ἐν τοῖς ξύλοις τοῦ δρυμοῦ, οὕτως ἀδελφιδός μου ἀναμέσον τῶν υἱῶν· ἐν τῇ σκιᾷ αὐτοῦ ἐπεθύμησα, καὶ ἐκάθισα, καὶ καρπὸς αὐτοῦ γλυκὺς ἐν λάρυγγί μου.
22360	ΑΣΜΑ 5:11	κεφὰζ	No	No	No	καὶ φαζ	1.00	Yes	No	Yes	\vs{11}Κεφαλὴ αὐτοῦ χρυσίον κεφὰζ, βόστρυχοι αὐτοῦ ἐλάται, μέλανες ὡς κόραξ.
22391	ΑΣΜΑ 7:3	θημωνία	No	No	No	θιμωνιὰ	1.00	Yes	No	Yes	\vs{3}Ὀμφαλός σου κρατὴρ τορευτὸς, μὴ ὑστερούμενος κράμα· κοιλία σου θημωνία σίτου πεφραγμένη ἐν κρίνοις.
22407	ΑΣΜΑ 8:2	Παραλήψομαί	Yes	No	No	παραλήμψομαί	1.00	Yes	No	Yes	\vs{2}Παραλήψομαί σε, εἰσάξω σε εἰς οἶκον μητρός μου καὶ εἰς ταμεῖον τῆς συλλαβούσης με· ποτιῶ σε ἀπὸ οἴνου τοῦ μυρεψικοῦ, ἀπὸ νάματος ῥοῶν μου.
22441	ΗΣΑΙΑΣ 1:6	ὁλοκληρία	No	No	No			No	No	No	\vs{6}Ἀπὸ ποδῶν ἕως κεφαλῆς, οὐκ ἔστιν ἐν αὐτῷ ὁλοκληρία, οὔτε τραῦμα, οὔτε μώλωψ, οὔτε πληγὴ φλεγμαίνουσα· οὐκ ἔστι μάλαγμα ἐπιθεῖναι, οὔτε ἔλαιον, οὔτε καταδέσμους.
22464	ΗΣΑΙΑΣ 1:24	Διατοῦτο	Yes	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{24}Διατοῦτο τάδε λέγει Κύριος ὁ δεσπότης σαβαὼθ, οὐαὶ οἱ ἰσχύοντες Ἰσραήλ· οὐ παύσεται γάρ μου ὁ θυμὸς ἐν τοῖς ὑπεναντίοις, καὶ κρίσιν ἐκ τῶν ἐχθρῶν μου ποιήσω.
22478	ΗΣΑΙΑΣ 2:4	ἀναμέσον	No	No	No	ἀνὰ μέσον	1.00	Yes	No	Yes	\vs{4}Καὶ κρινεῖ ἀναμέσον τῶν ἐθνῶν, καὶ ἐξελέγξει λαὸν πολύν· καὶ συγκόψουσι τὰς μαχαίρας αὐτῶν εἰς ἄροτρα, καὶ τὰς ζιβύνας αὐτῶν εἰς δρέπανα· καὶ οὐ λήψεται ἔθνος ἐπʼ ἔθνος μάχαιραν, καὶ οὐ μὴ μάθωσιν ἔτι πολεμεῖν.
22544	ΗΣΑΙΑΣ 5:3	ἀναμέσον	No	No	No	ἀνὰ μέσον	1.00	Yes	No	Yes	\vs{3}Καὶ νῦν οἱ ἐνοικοῦντες ἐν Ἱερουσαλὴμ, καὶ ἄνθρωπος τοῦ Ἰούδα, κρίνατε ἐν ἐμοὶ καὶ ἀναμέσον τοῦ ἀμπελῶνός μου.
22554	ΗΣΑΙΑΣ 5:11	τοπρωῒ	No	No	No	τὸ πρωὶ	1.00	Yes	No	Yes	\vs{11}Οὐαὶ οἱ ἐγειρόμενοι τοπρωῒ, καὶ τὸ σίκερα διώκοντες, οἱ μένοντες τὸ ὀψέ· ὁ γὰρ οἶνος αὐτοὺς συνκαύσει.
22571	ΗΣΑΙΑΣ 5:24	Διατοῦτο	Yes	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{24}Διατοῦτο ὃν τρόπον καυθήσεται καλάμη ὑπὸ ἄνθρακος πυρός, καὶ συγκαυθήσεται ὑπὸ φλογὸς ἀνειμένης, ἡ ῥίζα αὐτῶν ὡς χνοῦς ἔσται, καὶ τὸ ἄνθος αὐτῶν ὡς κονιορτὸς ἀναβήσεται· οὐ γὰρ ἠθέλησαν τὸν νόμον Κυρίου σαβαὼθ, ἀλλὰ τὸ λόγιον τοῦ ἁγίου Ἰσραὴλ παρώξυναν.
22598	ΗΣΑΙΑΣ 7:1	Ῥασὶν	Yes	No	No	ῥασεὶν	1.00	Yes	No	Yes	Καὶ ἐγένετο ἐν ταῖς ἡμέραις Ἄχαζ τοῦ Ἰωάθαμ τοῦ υἱοῦ Ὀζίου βασιλέως Ἰούδα, ἀνέβη Ῥασὶν βασιλεὺς Ἀραμ, καὶ Φακεὲ υἱὸς Ῥομελίου βασιλεὺς Ἰσραὴλ ἐπὶ Ἱερουσαλὴμ πολεμῆσαι αὐτὴν, καὶ οὐκ ἠδυνήθησαν πολιορκῆσαι αὐτήν.
22612	ΗΣΑΙΑΣ 7:14	Διατοῦτο	Yes	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{14}Διατοῦτο δώσει Κύριος αὐτὸς ὑμῖν σημεῖον· ἰδοὺ ἡ παρθένος ἐν γαστρὶ λήψεται, καὶ τέξεται υἱὸν, καὶ καλέσεις τὸ ὄνομα αὐτοῦ Ἐμμανουήλ.
22625	ΗΣΑΙΑΣ 7:25	ἠροτριωμένον	No	No	No	ἀροτριώμενον	1.00	Yes	No	Yes	\vs{25}καὶ πᾶν ὄρος ἠροτριωμένον ἀροτριωθήσεται· οὐ μὴ ἐπέλθῃ ἐκεῖ φόβος· ἔσται γὰρ ἀπὸ τῆς χέρσου καὶ ἀκάνθης εἰς βόσκημα προβάτου, καὶ καταπάτημα βοός.
22635	ΗΣΑΙΑΣ 8:7	διατοῦτο	No	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{7}διατοῦτο ἰδοὺ Κύριος ἀνάγει ἐφʼ ὑμᾶς τὸ ὕδωρ τοῦ ποταμοῦ, τὸ ἰσχυρὸν καὶ τὸ πολὺ, τὸν βασιλέα τῶν Ἀσσυρίων, καὶ τὴν δόξαν αὐτοῦ· καὶ ἀναβήσεται ἐπὶ πᾶσαν φάραγγα ὑμῶν, καὶ περιπατήσει ἐπὶ πᾶν τεῖχος ὑμῶν,
22644	ΗΣΑΙΑΣ 8:15	Διατοῦτο	Yes	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{15}Διατοῦτο ἀδυνατήσουσιν ἐν αὐτοῖς πολλοὶ, καὶ πεσοῦνται καὶ συντριβήσονται, καὶ ἐγγιοῦσι, καὶ ἁλώσονται ἄνθρωποι ἐν ἀσφαλείᾳ.
22677	ΗΣΑΙΑΣ 9:16	Διατοῦτο	Yes	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{16}Διατοῦτο ἐπὶ τοὺς νεανίσκους αὐτῶν οὐκ εὐφρανθήσεται ὁ Κύριος, καὶ τοὺς ὀρφανοὺς αὐτῶν καὶ τὰς χήρας αὐτῶν οὐκ ἐλεήσει· ὅτι πάντε ἄνομοι καὶ πονηροί, καὶ πᾶν στόμα λαλεῖ ἄδικα· ἐπὶ πᾶσι τούτοις οὐκ ἀπεστράφη ὁ θυμός, ἀλλʼ ἔτι ἡ χεὶρ ὑψηλή.
22712	ΗΣΑΙΑΣ 10:24	Διατοῦτο	Yes	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{24}Διατοῦτο τάδε λέγει Κύριος σαβαὼθ, μὴ φοβοῦ ὁ λαός μου, οἱ κατοικοῦντες ἐν Σιὼν, ἀπὸ Ἀσσυρίων, ὅτι ἐν ῥάβδῳ πατάξει σε· πληγὴν γὰρ ἐπάγω ἐπὶ σὲ, τοῦ ἰδεῖν ὁδὸν Αἰγύπτου.
22719	ΗΣΑΙΑΣ 10:30	Γαλλεὶμ	Yes	No	No	γαλλιμ	1.00	Yes	No	Yes	\vs{30}ἡ θυγάτηρ Γαλλεὶμ, ἐπακούσεται Λαϊσα, ἐπακούσεται ἐν Ἀναθώθ.
22739	ΗΣΑΙΑΣ 11:11	Ἐλαμιτῶν	Yes	No	No	αιλαμιτῶν	1.00	Yes	No	Yes	\vs{11}Καὶ ἔσται τῇ ἡμέρᾳ ἐκείνῃ, προσθήσει ὁ Κύριος τοῦ δεῖξαι τὴν χεῖρα αὐτοῦ, τοῦ ζηλῶσαι τὸ καταλειφθὲν ὑπόλοιπον τοῦ λαοῦ, ὃ ἂν καταλειφθῇ ὑπὸ τῶν Ἀσσυρίων, καὶ ἀπὸ Αἰγύπτου, καὶ ἀπὸ Βαβυλωνίας, καὶ ἀπὸ Αἰθιοπίας, καὶ ἀπὸ Ἐλαμιτῶν, καὶ ἀπὸ ἡλίου ἀνατολῶν, καὶ ἐξ Ἀραβίας.
22764	ΗΣΑΙΑΣ 13:7	Διάτοῦτο	Yes	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{7}Διάτοῦτο πᾶσα χεὶρ ἐκλυθήσεται, καὶ πᾶσα ψυχὴ ἀνθρώπου δειλιάσει.
22783	ΗΣΑΙΑΣ 14:1	γειώρας	No	No	No	γιώρας	1.00	Yes	No	Yes	Καὶ ἐλεήσει Κύριος τὸν Ἰακὼβ, καὶ ἐκλέξεται ἔτι τὸν Ἰσραὴλ, καὶ ἀναπαύσονται ἐπὶ τῆς γῆς αὐτῶν, καὶ ὁ γειώρας προστεθήσεται πρὸς αὐτοὺς, καὶ προστεθήσεται πρὸς τὸν οἶκον Ἰακώβ·
22828	ΗΣΑΙΑΣ 15:4	διατοῦτο	No	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{4}Ὅτι κέκραγεν Ἐσεβὼν καὶ Ἐλεαλὴ, ἕως Ἰασσὰ ἠκούσθη ἡ φωνὴ αὐτῶν· διατοῦτο ἡ ὀσφὺς τῆς Μωαβίτιδος βοᾷ, ἡ ψυχὴ αὐτῆς γνώσεται.
22838	ΗΣΑΙΑΣ 16:3	διαπαντὸς	No	No	No	διὰ παντός	1.00	Yes	No	Yes	\vs{3}βουλεύου, ποίει τε σκέπην πένθους αὕτη διαπαντὸς, ἐν μεσημβρινῇ σκοτίᾳ φεύγουσιν, ἐξέστησαν· μὴ ἀχθῇς,
22846	ΗΣΑΙΑΣ 16:9	Διατοῦτο	Yes	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{9}Διατοῦτο κλαύσομαι ὡς τὸν κλαυθμὸν Ἰαζὴρ ἄμπελον Σεβαμά· τὰ δένδρα σου κατέβαλεν Ἐσεβὼν καὶ Ἐλεαλὴ, ὅτι ἐπὶ τῷ θερισμῷ καὶ ἐπὶ τῷ τρυγητῷ σου καταπατήσω, καὶ πάντα πεσοῦνται.
22848	ΗΣΑΙΑΣ 16:11	Διατοῦτο	Yes	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{11}Διατοῦτο ἡ κοιλία μου ἐπὶ Μωὰβ ὡς κιθάρα ἠχήσει, καὶ τὰ ἐντός μου ὡς τεῖχος ἐνεκαίνισας.
22868	ΗΣΑΙΑΣ 17:10	διὰτοῦτο	No	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{10}διότι κατέλιπες τὸν Θεὸν τὸν σωτῆρά σου, καὶ Κυρίου τοῦ βοηθοῦ σου οὐκ ἐμνήσθης· διὰτοῦτο φυτεύσεις φύτευμα ἄπιστον, καὶ σπέρμα ἄπιστον.
22906	ΗΣΑΙΑΣ 19:18	Χαναανίτιδι	Yes	No	No	χαναανείτιδι	1.00	Yes	No	Yes	\vs{18}Τῇ ἡμέρᾳ ἐκείνῃ ἔσονται πέντε πόλεις ἐν Αἰγύπτῳ λαλοῦσαι τῇ γλώσσῃ τῇ Χαναανίτιδι, καὶ ὀμνῦντες τῷ ὀνόματι Κυρίου σαβαώθ· πόλις ἀσεδὲκ κληθήσεται ἡ μία πόλις.
22927	ΗΣΑΙΑΣ 21:2	Ἐλαμῖται	Yes	No	No	αιλαμῖται	1.00	Yes	No	Yes	\vs{2}τὸ ὅραμα, καὶ σκληρὸν ἀνηγγέλη μοι· ὁ ἀθετῶν ἀθετεῖ, ὁ ἀνομῶν ἀνομεῖ· ἐπʼ ἐμοὶ οἱ Ἐλαμῖται, καὶ οἱ πρέσβεις τῶν Περσῶν ἐπʼ ἐμὲ ἔρχονται· νῦν στενάξω καὶ παρακαλέσω ἐμαυτόν.
22928	ΗΣΑΙΑΣ 21:3	Διατοῦτο	Yes	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{3}Διατοῦτο ἐνεπλήσθη ἡ ὀσφύς μου ἐκλύσεως, καὶ ὠδῖνες ἔλαβόν με ὡς τὴν τίκτουσαν· ἠδίκησα τοῦ μὴ ἀκοῦσαι, ἐσπούδασα τοῦ μὴ βλέπειν.
22933	ΗΣΑΙΑΣ 21:8	διαπαντὸς	No	No	No	διὰ παντὸς	1.00	Yes	No	Yes	\vs{8}καὶ κάλεσον Οὐρίαν εἰς τὴν σκοπιάν· Κύριος εἶπεν, ἔστην διαπαντὸς ἡμέρας, καὶ ἐπὶ τῆς παρεμβολῆς ἐγὼ ἔστην ὅλην τὴν νύκτα,
22940	ΗΣΑΙΑΣ 21:12	τοπρωῒ	No	No	No	τὸ πρωὶ	1.00	Yes	No	Yes	\vs{12}Φυλάσσω τοπρωῒ καὶ τὴν νύκτα· ἐὰν ζητῇς ζήτει, καὶ παρʼ ἐμοὶ οἴκει,
22961	ΗΣΑΙΑΣ 22:11	ἀναμέσον	No	No	No	ἀνὰ μέσον	1.00	Yes	No	Yes	\vs{11}Καὶ ἐποιήσατε ἑαυτοῖς ὕδωρ ἀναμέσον τῶν δύο τειχῶν ἐσώτερον τῆς κολυμβήθρας τῆς ἀρχαίας, καὶ οὐκ ἐνεβλέψατε εἰς τὸν ἀπʼ ἀρχῆς ποιήσαντα αὐτὴν, καὶ τὸν κτίσαντα αὐτὴν οὐκ εἴδετε.
22963	ΗΣΑΙΑΣ 22:13	λέγονες	No	No	No	λέγοντες	1.00	Yes	No	Yes	\vs{13}αὐτοὶ δὲ ἐποιήσαντο εὐφροσύνην καὶ ἀγαλλίαμα, σφάζοντες μόσχους, καὶ θύοντες πρόβατα, ὥστε φαγεῖν κρέατα, καὶ πιεῖν οἶνον, λέγονες, φάγωμεν καὶ πίωμεν, αὔριον γὰρ ἀποθνήσκομεν.
23009	ΗΣΑΙΑΣ 24:6	Διατοῦτο	Yes	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{6}Διατοῦτο ἀρὰ ἔδεται τὴν γῆν, ὅτι ἡμάρτοσαν οἱ κατοικοῦντες αὐτήν· διατοῦτο πτωχοὶ ἔσονται οἱ ἐνοικοῦντες ἐν τῇ γῇ, καὶ καταλειφθήσονται ἄνθρωποι ὀλίγοι.
23009	ΗΣΑΙΑΣ 24:6	διατοῦτο	No	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{6}Διατοῦτο ἀρὰ ἔδεται τὴν γῆν, ὅτι ἡμάρτοσαν οἱ κατοικοῦντες αὐτήν· διατοῦτο πτωχοὶ ἔσονται οἱ ἐνοικοῦντες ἐν τῇ γῇ, καὶ καταλειφθήσονται ἄνθρωποι ὀλίγοι.
23014	ΗΣΑΙΑΣ 24:11	Ὀλολύζεται	Yes	No	No	ὀλολύζετε	1.00	Yes	No	Yes	\vs{11}Ὀλολύζεται περὶ τοῦ οἴνου πανταχῇ, πέπαυται πᾶσα εὐφροσύνη τῆς γῆς, ἀπῆλθε πᾶσα εὐφροσύνη τῆς γῆς.
23019	ΗΣΑΙΑΣ 24:15	Διατοῦτο	Yes	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{15}Διατοῦτο ἡ δόξα Κυρίου ἐν ταῖς νήσοις ἔσται τῆς θαλάσσης, τὸ ὄνομα Κυρίου ἔνδοξον ἔσται.
23034	ΗΣΑΙΑΣ 25:3	Διατοῦτο	Yes	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{3}Διατοῦτο εὐλογήσει σε ὁ λαὸς ὁ πτωχὸς, καὶ πόλεις ἀνθρώπων ἀδικουμένων εὐλογήσουσί σε.
23063	ΗΣΑΙΑΣ 26:14	διατοῦτο	No	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{14}Οἱ δὲ νεκροὶ ζωὴν οὐ μὴ ἴδωσιν, οὐδὲ ἰατροὶ οὐ μὴ ἀναστήσουσι· διατοῦτο ἐπήγαγες, καὶ ἀπώλεσας, καὶ ᾖρας πᾶν ἄρσεν αὐτῶν.
23077	ΗΣΑΙΑΣ 27:4	διατοῦτο	No	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{4}Οὐκ ἔστιν, ἣ οὐκ ἐπελάβετο αὐτῆς· τίς με θήσει φυλάσσειν καλάμην ἐν ἀγρῷ; διὰ τὴν πολεμίαν ταύτην ἠθέτηκα αὐτήν· τοίνυν διατοῦτο ἐποίησε Κύριος πάντα, ὅσα συνέταξε· κατακέκαυμαι
23083	ΗΣΑΙΑΣ 27:9	Διατοῦτο	Yes	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{9}Διατοῦτο ἀφαιρεθήσεται ἀνομία Ἰακὼβ, καὶ τοῦτό ἐστιν ἡ εὐλογία αὐτοῦ, ὅταν ἀφέλωμαι τὴν ἁμαρτίαν αὐτοῦ, ὅταν θῶσι πάντας τοὺς λίθους τῶν βωμῶν κατακεκομμένους, ὡς κονίαν λεπτήν· καὶ οὐ μὴ μείνῃ τὰ δένδρα αὐτῶν, καὶ τὰ εἴδωλα αὐτῶν ἐκκεκομμένα, ὥσπερ δρυμὸς μακράν.
23085	ΗΣΑΙΑΣ 27:11	διατοῦτο	No	No	No	διὰ τοῦτο	1.00	Yes	No	Yes	\vs{11}Καὶ μετὰ χρόνον οὐκ ἔσται ἐν αὐτῇ πᾶν χλωρὸν διὰ τὸ ξηρανθῆναι· γυναῖκες ἐρχόμεναι ἀπὸ θέας δεῦτε· οὐ γὰρ λαός ἐστιν ἔχων σύνεσιν, διατοῦτο οὐ μὴ οἰκτειρήσῃ ὁ ποιήσας αὐτοὺς, οὐδὲ ὁ πλάσας αὐτοὺς οὐ μὴ ἐλεήσῃ.
23098	ΗΣΑΙΑΣ 28:7	τοῦτέστι	No	No	No	τοῦτ ἔστι	1.00	Yes	No	Yes	\vs{7}Οὗτοι γὰρ οἴνῳ πεπλημμελημένοι εἰσίν· ἐπλανήθησαν διὰ τὸ σίκερα, ἱερεὺς καὶ προφήτης ἐξέστησαν διὰ τὸ σίκερα, κατεπόθησαν διὰ τὸν οἶνον, ἐσείσθησαν ἀπὸ τῆς μέθης, ἐπλανήθησαν· τοῦτέστι φάσμα.
