Line Number	Verse Reference	Word	Full Line
15485	ΝΕΕΜΙΑΣ 7:29	Καριαθαρὶμ	\vs{29}Ἄνδρες Καριαθαρὶμ, Καφιρὰ, καὶ Βηρὼθ, ἑπτακόσιοι τεσσαρακοντατρεῖς.
15485	ΝΕΕΜΙΑΣ 7:29	τεσσαρακοντατρεῖς	\vs{29}Ἄνδρες Καριαθαρὶμ, Καφιρὰ, καὶ Βηρὼθ, ἑπτακόσιοι τεσσαρακοντατρεῖς.
15489	ΝΕΕΜΙΑΣ 7:31	εἰκοσιδύο	\vs{31}Ἄνδρες Μαχεμὰς, ἑκατὸν εἰκοσιδύο.
15491	ΝΕΕΜΙΑΣ 7:32	εἰκοσιτρεῖς	\vs{32}Ἄνδρες Βαιθὴλ καὶ Ἀῒ, ἑκατὸν εἰκοσιτρεῖς.
15493	ΝΕΕΜΙΑΣ 7:33	πεντηκονταδύο	\vs{33}Ἄνδρες Ναβία, ἐκατὸν πεντηκονταδύο.
15495	ΝΕΕΜΙΑΣ 7:34	Ἠλαμαὰρ	\vs{34}Ἄνδρες Ἠλαμαὰρ, χίλιοι διακόσιοι πεντηκονταδύο.
15495	ΝΕΕΜΙΑΣ 7:34	πεντηκονταδύο	\vs{34}Ἄνδρες Ἠλαμαὰρ, χίλιοι διακόσιοι πεντηκονταδύο.
15499	ΝΕΕΜΙΑΣ 7:36	τεσσαρακονταπέντε	\vs{36}γἱοὶ Ἱεριχὼ, τριακόσιοι τεσσαρακονταπέντε.
15501	ΝΕΕΜΙΑΣ 7:37	Λοδαδὶδ	\vs{37}γἱοὶ Λοδαδὶδ καὶ Ὠνὼ, ἑπτακόσιοι εἰκοσιεῖς.
15501	ΝΕΕΜΙΑΣ 7:37	εἰκοσιεῖς	\vs{37}γἱοὶ Λοδαδὶδ καὶ Ὠνὼ, ἑπτακόσιοι εἰκοσιεῖς.
15503	ΝΕΕΜΙΑΣ 7:38	Σανανὰ	\vs{38}γἱοὶ Σανανὰ, τρισχίλιοι ἐννακόσιοι τριάκοντα.
15505	ΝΕΕΜΙΑΣ 7:39	ἑβδομηκοντατρεῖς	\vs{39}Οἱ ἱερεῖς υἱοὶ Ἰωδαὲ εἰς οἶκον Ἰησοῦ, ἐννακόσιοι ἑβδομηκοντατρεῖς.
15507	ΝΕΕΜΙΑΣ 7:40	πεντηκονταδύο	\vs{40}Υἱοὶ Ἐμμὴρ, χίλιοι πεντηκονταδύο.
15509	ΝΕΕΜΙΑΣ 7:41	Φασεοὺρ	\vs{41}Υἱοὶ Φασεοὺρ, χίλιοι διακόσιοι τεσσαρακονταεπτά.
15509	ΝΕΕΜΙΑΣ 7:41	τεσσαρακονταεπτά	\vs{41}Υἱοὶ Φασεοὺρ, χίλιοι διακόσιοι τεσσαρακονταεπτά.
15511	ΝΕΕΜΙΑΣ 7:42	δεκαεπτά	\vs{42}γἱοὶ Ἠρὰμ, χίλιοι δεκαεπτά.
15513	ΝΕΕΜΙΑΣ 7:43	ἑβδομηκοντατέσσαρες	\vs{43}Οἱ Λευῖται, υἱοὶ Ἰησοῦ τοῦ Καδμιὴλ τοῖς υἱοῖς τοῦ Οὐδουΐα, ἑβδομηκοντατέσσαρες.
15515	ΝΕΕΜΙΑΣ 7:44	τεσσαρακονταοκτώ	\vs{44}Οἱ ᾄδοντες, υἱοὶ Ἀσὰφ, ἑκατὸν τεσσαρακονταοκτώ.
15517	ΝΕΕΜΙΑΣ 7:45	τριακονταοκτώ	\vs{45}Οἱ πυλωροὶ, υἱοὶ Σαλοὺμ, υἱοὶ Ἀτὴρ, υἱοὶ Τελμὼν, υἱοὶ Ἀκοὺβ, υἱοὶ Ἀτιτὰ, υἱοὶ Σαβὶ, ἑκατὸν τριακονταοκτώ.
15521	ΝΕΕΜΙΑΣ 7:48	Σελμεῒ	\vs{48}υἱοὶ Λαβανὰ, υἱοὶ Ἀγαβὰ, υἱοὶ Σελμεῒ,
15525	ΝΕΕΜΙΑΣ 7:52	Μεϊνὼν	\vs{52}υἱοὶ Βησὶ, υἱοὶ Μεϊνὼν, υἱοὶ Νεφωσασὶ,
15525	ΝΕΕΜΙΑΣ 7:52	Νεφωσασὶ	\vs{52}υἱοὶ Βησὶ, υἱοὶ Μεϊνὼν, υἱοὶ Νεφωσασὶ,
15527	ΝΕΕΜΙΑΣ 7:54	Μιδὰ	\vs{54}υἱοὶ Βασαλὼθ, υἱοὶ Μιδὰ, υἱοὶ Ἀδασὰν,
15528	ΝΕΕΜΙΑΣ 7:55	Σισαρὰθ	\vs{55}υἱοὶ Βαρκουὲ, υἱοὶ Σισαρὰθ, υἱοὶ Θημὰ,
15530	ΝΕΕΜΙΑΣ 7:57	Σαφαρὰτ	\vs{57}γἱοὶ δούλων Σαλωμὼν, υἱοὶ Σουτεῒ, υἱοὶ Σαφαρὰτ, υἱοὶ Φεριδὰ,
15531	ΝΕΕΜΙΑΣ 7:58	Γαδαὴλ	\vs{58}υἱοὶ Ἰελὴλ, υἱοὶ Δορκὼν, υἱοὶ Γαδαὴλ,
15532	ΝΕΕΜΙΑΣ 7:59	Ἐττὴλ	\vs{59}υἱοὶ Σαφατία, υἱοὶ Ἐττὴλ, υἱοὶ Φακαρὰθ, υἱοὶ Σαβαῒμ, υἱοὶ Ἠμίμ.
15533	ΝΕΕΜΙΑΣ 7:60	ἐννενηκονταδύο	\vs{60}Πάντες οἱ Ναθινὶμ, καὶ υἱοὶ δούλων Σαλωμὼν, τριακόσιοι ἐννενηκονταδύο.
15536	ΝΕΕΜΙΑΣ 7:62	τεσσαρακονταδύο	\vs{62}γἱοὶ Δαλαία, υἱοὶ Τωβία, υἱοὶ Νεκωδὰ, ἑξακόσιοι τεσσαρακονταδύο.
15540	ΝΕΕΜΙΑΣ 7:65	ἀθερσασθὰ	\vs{65}Καὶ εἶπεν ἀθερσασθὰ, ἵνα μὴ φάγωσιν ἀπὸ τοῦ ἁγίου τῶν ἁγίων, ἕως ἀναστῇ ἱερεὺς φωτίσων.
15543	ΝΕΕΜΙΑΣ 7:67	πάρεκ	\vs{67}πάρεκ δούλων αὐτῶν καὶ παιδισκῶν αὐτῶν· οὗτοι ἑπτακισχίλιοι τριακόσιοι τριακονταεπτά· καὶ ᾄδοντες καὶ ᾄδουσαι, διακόσιοι τεσσαρακονταπέντε.
15543	ΝΕΕΜΙΑΣ 7:67	τριακονταεπτά	\vs{67}πάρεκ δούλων αὐτῶν καὶ παιδισκῶν αὐτῶν· οὗτοι ἑπτακισχίλιοι τριακόσιοι τριακονταεπτά· καὶ ᾄδοντες καὶ ᾄδουσαι, διακόσιοι τεσσαρακονταπέντε.
15543	ΝΕΕΜΙΑΣ 7:67	τεσσαρακονταπέντε	\vs{67}πάρεκ δούλων αὐτῶν καὶ παιδισκῶν αὐτῶν· οὗτοι ἑπτακισχίλιοι τριακόσιοι τριακονταεπτά· καὶ ᾄδοντες καὶ ᾄδουσαι, διακόσιοι τεσσαρακονταπέντε.
15546	ΝΕΕΜΙΑΣ 7:70	χωθωνὼθ	\vs{70}Καὶ ἀπὸ μέρους ἀρχηγῶν τῶν πατριῶν ἔδωκαν εἰς τὸ ἐργον τῷ Νεεμίᾳ εἰς θησαυρὸν χρυσοῦς χιλίους, φιάλας πεντήκοντα, καὶ χωθωνὼθ τῶν ἱερέων τριάκοντα.
15547	ΝΕΕΜΙΑΣ 7:71	νομίσματος	\vs{71}Καὶ ἀπὸ ἀρχηγῶν τῶν πατριῶν ἔδωκαν εἰς θησαυρούς τοῦ ἔργου χρυσοῦ νομίσματος δύο μυριάδας, καὶ ἀργυρίου μνᾶς δισχιλίας τριακοσίας.
15548	ΝΕΕΜΙΑΣ 7:72	χωθωνὼθ	\vs{72}Καὶ ἔδωκαν οἱ κατάλοιποι τοῦ λαοῦ χρυσίου δύο μυριάδας, καὶ ἀργυρίου μνᾶς δισχιλίας διακοσίας, καὶ χωθωνὼθ τῶν ἱερέων ἑξηκονταεπτά.
15548	ΝΕΕΜΙΑΣ 7:72	ἑξηκονταεπτά	\vs{72}Καὶ ἔδωκαν οἱ κατάλοιποι τοῦ λαοῦ χρυσίου δύο μυριάδας, καὶ ἀργυρίου μνᾶς δισχιλίας διακοσίας, καὶ χωθωνὼθ τῶν ἱερέων ἑξηκονταεπτά.
15556	ΝΕΕΜΙΑΣ 8:4	Ματθαθίας	\vs{4}Καὶ ἔστη Ἔσδρας ὁ γραμματεὺς ἐπὶ βήματος ξυλίνου, καὶ ἔστησαν ἐχόμενα αὐτοῦ Ματθαθίας, καὶ Σαμαΐας, καὶ Ἀνανίας, καὶ Οὐρίας, καὶ Χελκία, καὶ Μαασία ἐκ δεξιῶν αὐτοῦ, καὶ ἐξ ἀριστερῶν Φαδαΐας, καὶ Μισαὴλ, καὶ Μελχίας, καὶ Ἀσὼμ, καὶ Ἀσαβαδμὰ, καὶ Ζαχαρίας, καὶ Μεσολλάμ.
15556	ΝΕΕΜΙΑΣ 8:4	Ἀσὼμ	\vs{4}Καὶ ἔστη Ἔσδρας ὁ γραμματεὺς ἐπὶ βήματος ξυλίνου, καὶ ἔστησαν ἐχόμενα αὐτοῦ Ματθαθίας, καὶ Σαμαΐας, καὶ Ἀνανίας, καὶ Οὐρίας, καὶ Χελκία, καὶ Μαασία ἐκ δεξιῶν αὐτοῦ, καὶ ἐξ ἀριστερῶν Φαδαΐας, καὶ Μισαὴλ, καὶ Μελχίας, καὶ Ἀσὼμ, καὶ Ἀσαβαδμὰ, καὶ Ζαχαρίας, καὶ Μεσολλάμ.
15556	ΝΕΕΜΙΑΣ 8:4	Ἀσαβαδμὰ	\vs{4}Καὶ ἔστη Ἔσδρας ὁ γραμματεὺς ἐπὶ βήματος ξυλίνου, καὶ ἔστησαν ἐχόμενα αὐτοῦ Ματθαθίας, καὶ Σαμαΐας, καὶ Ἀνανίας, καὶ Οὐρίας, καὶ Χελκία, καὶ Μαασία ἐκ δεξιῶν αὐτοῦ, καὶ ἐξ ἀριστερῶν Φαδαΐας, καὶ Μισαὴλ, καὶ Μελχίας, καὶ Ἀσὼμ, καὶ Ἀσαβαδμὰ, καὶ Ζαχαρίας, καὶ Μεσολλάμ.
15579	ΝΕΕΜΙΑΣ 9:4	Χωνενί	\vs{4}Καὶ ἔστη ἐπὶ ἀναβάσει τῶν Λευιτῶν Ἰησοῦς, καὶ οἱ υἱοὶ Καδμιὴλ, Σεχενία υἱὸς Σαραβία, υἱοὶ Χωνενί· καὶ ἐβόησαν φωνῇ μεγάλῃ πρὸς Κύριον τὸν Θεὸν αὐτῶν.
15588	ΝΕΕΜΙΑΣ 9:10	ὅτς	\vs{10}Καὶ ἔδωκας σημεῖα καὶ τέρατα ἐν Αἰγύπτῳ ἐν Φαραῷ, καὶ ἐν πᾶσι τοῖς παισὶν αὐτοῦ, καὶ ἐν παντὶ τῷ λαῷ τῆς γῆς αὐτοῦ, ὅτς ἔγνως ὅτι ὑπερηφάνησαν ἐπʼ αὐτοὺς καὶ ἐποίησας σεαυτῷ ὄνομα ὡς ἡ ἡμέρα αὕτη.
15589	ΝΕΕΜΙΑΣ 9:11	καταδιώξοντας	\vs{11}Καὶ τὴν θάλασσαν ἔῥῥηξας ἐνώπιον αὐτῶν, καὶ παρήλθοσαν ἐν μέσῳ τῆς θαλάσσης ἐν ξηρασίᾳ, καὶ τοὺς καταδιώξοντας αὐτοὺς ἔῤῥιψας εἰς βυθὸν, ὡσεὶ λίθον ἐν ὕδατι σφοδρῶ.
15594	ΝΕΕΜΙΑΣ 9:15	σιτοδοτίαν	\vs{15}Καὶ ἄρτον ἐξ οὐρανοῦ ἔδωκας αὐτοῖς εἰς σιτοδοτίαν αὐτῶν, καὶ ὕδωρ ἐκ πέτρας ἐξήνεγκας αὐτοῖς εἰς δίψαν αὐτῶν· καὶ εἶπας αὐτοῖς εἰσελθεῖν κληρονομῆσαι τὴν γῆν ἐφʼ ἣν ἐξέτεινας τὴν χεῖρά σου δοῦναι αὐτοῖς.
15614	ΝΕΕΜΙΑΣ 9:30	ἐνωτίσαντο	\vs{30}Καὶ εἵλκυσας ἐπʼ αὐτοὺς ἔτη πολλὰ, καὶ ἐπεμαρτύρω αὐτοῖς ἐν πνεύματί σου ἐν χειρὶ προφητῶν σου, καὶ οὐκ ἐνωτίσαντο, καὶ ἔδωκας αὐτοὺς ἐν χειρὶ λαῶν τῆς γῆς.
15625	ΝΕΕΜΙΑΣ 10:1	Αευῖται	Καὶ ἐν πᾶσι τούτοις ἡμεῖς διατιθέμεθα πίστιν, καὶ γράφομεν, καὶ ἐπισφραγίζουσιν ἄρχοντες ἡμῶν, Αευῖται ἡμῶν, ἱερεῖς ἡμῶν.
15627	ΝΕΕΜΙΑΣ 10:2	ἀρτασασθὰ	\vs{2}Καὶ ἐπὶ τῶν σφραγιζόντων Νεεμίας ἀρτασασθὰ υἱὸς Ἀχαλία, καὶ Σεδεκίας
15632	ΝΕΕΜΙΑΣ 10:7	Γανναθὼν	\vs{7}Δανιὴλ, Γανναθὼν, Βαροὺχ,
15637	ΝΕΕΜΙΑΣ 10:11	Καλιτὰν	\vs{11}καὶ οἱ ἀδελφοὶ αὐτοῦ, Σαβανία, Ὠδουΐα, Καλιτὰν,
15638	ΝΕΕΜΙΑΣ 10:12	Φελία	\vs{12}Φελία, Ανὰν, Μιχὰ, Ῥοὼβ,
15639	ΝΕΕΜΙΑΣ 10:13	Ζακχὼρ	\vs{13}Ἀσεβίας, Ζακχὼρ, Σαραβία, Σεβανία,
15640	ΝΕΕΜΙΑΣ 10:14	Βανουαῒ	\vs{14}Ὠδούμ· υἱοὶ Βανουαῒ
15642	ΝΕΕΜΙΑΣ 10:15	Φαὰθ	\vs{15}Ἄρχοντες τοῦ λαοῦ Φόρος, Φαὰθ Μωὰβ, Ἠλὰμ, Ζαθουΐα·
15644	ΝΕΕΜΙΑΣ 10:17	Ἀδανία	\vs{17}Ἀδανία, Βαγοῒ, Ἡδὶν,
15648	ΝΕΕΜΙΑΣ 10:21	Μεγαφὴς	\vs{21}Μεγαφὴς, Μεσουλλὰμ, Ἠζὶρ,
15648	ΝΕΕΜΙΑΣ 10:21	Μεσουλλὰμ	\vs{21}Μεγαφὴς, Μεσουλλὰμ, Ἠζὶρ,
15649	ΝΕΕΜΙΑΣ 10:22	Σαδοὺκ	\vs{22}Μεσωζεβὴλ, Σαδοὺκ, Ἰσδδούα,
15649	ΝΕΕΜΙΑΣ 10:22	Ἰσδδούα	\vs{22}Μεσωζεβὴλ, Σαδοὺκ, Ἰσδδούα,
15653	ΝΕΕΜΙΑΣ 10:26	Ἐσσαβανὰ	\vs{26}Ῥεοὺμ, Ἐσσαβανὰ, Μαασία,
15666	ΝΕΕΜΙΑΣ 10:36	πρωτογεννήματα	\vs{36}Καὶ ἐνέγκαι τὰ πρωτογενήματα τῆς γῆς ἡμῶν, καὶ πρωτογεννήματα καρποῦ παντὸς ξύλου ἐνιαυτὸν κατʼ ἐνιαυτὸν εἰς οἶκον Κυρίου,
15676	ΝΕΕΜΙΑΣ 11:3	Ναθιναοι	\vs{3}Καὶ οὗτοι οἱ ἄρχοντες τῆς χώρας οἳ ἐκάθισαν ἐν Ἱερουσαλὴμ καὶ ἐν πόλεσιν Ἰούδα· ἐκάθισαν ἀνὴρ ἐν κατασχέσει αὐτοῦ ἐν πόλεσιν αὐτῶν Ἰσραὴλ, οἱ ἱερεῖς, καὶ οἱ Λευῖται, καὶ οἱ Ναθιναοι, καὶ οἱ υἱοὶ δούλων Σαλωμών·
15678	ΝΕΕΜΙΑΣ 11:4	Ἀζία	\vs{4}Καὶ ἐν Ἱερουσαλὴμ ἐκάθισαν ἀπὸ υἱῶν Ἰούδα, καὶ ἀπὸ υἱῶν Βενιαμίν· Ἀπὸ υἱῶν Ἰούδα, Ἀθαΐα υἱὸς Ἀζία, υἱὸς Ζαχαρία, υἱὸς Σαμαρία, υἱὸς Σαφατία, υἱὸς Μαλελεήλ· καὶ ἀπὸ τῶν υἱῶν Φαρὲς,
15680	ΝΕΕΜΙΑΣ 11:6	ἑξηκονταοκτὼ	\vs{6}Πάντες υἱοὶ Φαρὲς οἱ καθήμενοι ἐν Ἱερουσαλὴμ, τετρακόσιοι ἑξηκονταοκτὼ ἄνδρες δυνάμεως.
15681	ΝΕΕΜΙΑΣ 11:7	Μαασίου	\vs{7}Καὶ οὗτοι υἱοὶ Βενιαμὶν, Σηλὼ υἱὸς Μεσουλὰμ, υἱὸς Ἰωὰδ, υἱὸς Φαδαΐα, υἱὸς Κωλεΐα, υἱὸς Μαασίου, υἱὸς Ἐθιὴλ, υἱὸς Ἰεσία,
15681	ΝΕΕΜΙΑΣ 11:7	Ἐθιὴλ	\vs{7}Καὶ οὗτοι υἱοὶ Βενιαμὶν, Σηλὼ υἱὸς Μεσουλὰμ, υἱὸς Ἰωὰδ, υἱὸς Φαδαΐα, υἱὸς Κωλεΐα, υἱὸς Μαασίου, υἱὸς Ἐθιὴλ, υἱὸς Ἰεσία,
15682	ΝΕΕΜΙΑΣ 11:8	Γηβὲ	\vs{8}καὶ ὀπίσω αὐτοῦ Γηβὲ, Σηλὶ, ἐννακόσιοι εἰκοσιοκτώ.
15682	ΝΕΕΜΙΑΣ 11:8	εἰκοσιοκτώ	\vs{8}καὶ ὀπίσω αὐτοῦ Γηβὲ, Σηλὶ, ἐννακόσιοι εἰκοσιοκτώ.
15686	ΝΕΕΜΙΑΣ 11:11	Ἐλχία	\vs{11}Σαραία υἱὸς Ἐλχία, υἱὸς Μεσουλὰμ, υἱὸς Σαδδοὺκ, υἱὸς Μαριὼθ, υἱὸς Αἰτὼθ, ἀπέναντι οἴκου τοῦ Θεοῦ.
15686	ΝΕΕΜΙΑΣ 11:11	Αἰτὼθ	\vs{11}Σαραία υἱὸς Ἐλχία, υἱὸς Μεσουλὰμ, υἱὸς Σαδδοὺκ, υἱὸς Μαριὼθ, υἱὸς Αἰτὼθ, ἀπέναντι οἴκου τοῦ Θεοῦ.
15687	ΝΕΕΜΙΑΣ 11:12	εἰκοσιδύο	\vs{12}Καὶ οἱ ἀδελφοὶ αὐτῶν ποιοῦντες τὸ ἔργον τοῦ οἴκου, ὀκτακόσιοι εἰκοσιδύο· καὶ Ἀδαΐα υἱὸς Ἱεροὰμ, υἱοῦ Φαλαλία, υἱοῦ Ἀμασὶ, υἱὸς Ζαχαρία, υἱὸς Φασσοὺρ, υἱὸς Μελχία,
15687	ΝΕΕΜΙΑΣ 11:12	Ἱεροὰμ	\vs{12}Καὶ οἱ ἀδελφοὶ αὐτῶν ποιοῦντες τὸ ἔργον τοῦ οἴκου, ὀκτακόσιοι εἰκοσιδύο· καὶ Ἀδαΐα υἱὸς Ἱεροὰμ, υἱοῦ Φαλαλία, υἱοῦ Ἀμασὶ, υἱὸς Ζαχαρία, υἱὸς Φασσοὺρ, υἱὸς Μελχία,
15687	ΝΕΕΜΙΑΣ 11:12	Φαλαλία	\vs{12}Καὶ οἱ ἀδελφοὶ αὐτῶν ποιοῦντες τὸ ἔργον τοῦ οἴκου, ὀκτακόσιοι εἰκοσιδύο· καὶ Ἀδαΐα υἱὸς Ἱεροὰμ, υἱοῦ Φαλαλία, υἱοῦ Ἀμασὶ, υἱὸς Ζαχαρία, υἱὸς Φασσοὺρ, υἱὸς Μελχία,
15688	ΝΕΕΜΙΑΣ 11:13	τεσσαρακονταδύο	\vs{13}καὶ ἀδελφοὶ αὐτοῦ ἄρχοντες πατριῶν, διακόσιοι τεσσαρακονταδύο· καὶ Ἀμασία υἱὸς Ἐσδριὴλ, υἱοῦ Μεσαριμὶθ, υἱοῦ Ἐμμὴρ,
15688	ΝΕΕΜΙΑΣ 11:13	Μεσαριμὶθ	\vs{13}καὶ ἀδελφοὶ αὐτοῦ ἄρχοντες πατριῶν, διακόσιοι τεσσαρακονταδύο· καὶ Ἀμασία υἱὸς Ἐσδριὴλ, υἱοῦ Μεσαριμὶθ, υἱοῦ Ἐμμὴρ,
15689	ΝΕΕΜΙΑΣ 11:14	εἰκοσιοκτώ	\vs{14}καὶ ἀδελφοὶ αὐτοῦ δυνατοὶ παρατάξεως, ἐκατὸν εἰκοσιοκτώ· καὶ ἐπίσκοπος Βαδιὴλ υἱὸς τῶν μεγάλων.
15691	ΝΕΕΜΙΑΣ 11:15	Ματθανίας	\vs{15}Καὶ ἀπὸ τῶν Λευιτῶν, Σαμαΐα υἱὸς Ἐσρικὰμ, Ματθανίας υἱὸς Μιχὰ,
15692	ΝΕΕΜΙΑΣ 11:17	Ἰωβὴβ	\vs{17}καὶ Ἰωβὴβ υἱὸς Σαμουῒ,
15693	ΝΕΕΜΙΑΣ 11:18	ὀγδοηκοντατέσσαρες	\vs{18}διακόσιοι ὀγδοηκοντατέσσαρες.
15695	ΝΕΕΜΙΑΣ 11:19	ἑβδομηκονταδύο	\vs{19}Καὶ οἱ πυλωροὶ, Ἀκοὺβ, Τελαμὶν, καὶ οἱ ἀδελφοὶ αὐτῶν, ἑκατὸν ἑβδομηκονταδύο.
15714	ΝΕΕΜΙΑΣ 12:8	Ματθανία	\vs{8}Καὶ οἱ Λευῖται, Ἰησοῦ, Βανουὶ, Καδμιὴλ, Σαραβία, Ἰωδαὲ, Ματθανία, ἐπὶ τῶν χειρῶν αὐτὸς, καὶ οἱ ἀδελφοὶ αὐτῶν
15719	ΝΕΕΜΙΑΣ 12:12	Ἀυανία	\vs{12}Καὶ ἐν ἡμέραις Ἰωακὶμ ἀδελφοὶ αὐτοῦ οἱ ἱερεῖς καὶ οἱ ἄρχοντες τῶν πατριῶν, τῷ Σαραΐα, Ἀμαρία· τῷ Ἱερεμία, Ἀυανία·
15721	ΝΕΕΜΙΑΣ 12:14	Ἀμαλοὺχ	\vs{14}τῷ Ἀμαλοὺχ, Ἰωνάθαν· τῷ Σεχενία, Ἰωσήφ·
15722	ΝΕΕΜΙΑΣ 12:15	Ἀρὲ	\vs{15}Τῷ Ἀρὲ, Μαννάς· τῷ Μαριὼθ, Ἐλκαΐ·
15722	ΝΕΕΜΙΑΣ 12:15	Μαννάς	\vs{15}Τῷ Ἀρὲ, Μαννάς· τῷ Μαριὼθ, Ἐλκαΐ·
15723	ΝΕΕΜΙΑΣ 12:16	Ἀδαδαῒ	\vs{16}τῷ Ἀδαδαῒ, Ζαχαρία· τῷ Γαναθὼθ, Μεσολάμ·
15723	ΝΕΕΜΙΑΣ 12:16	Γαναθὼθ	\vs{16}τῷ Ἀδαδαῒ, Ζαχαρία· τῷ Γαναθὼθ, Μεσολάμ·
15723	ΝΕΕΜΙΑΣ 12:16	Μεσολάμ	\vs{16}τῷ Ἀδαδαῒ, Ζαχαρία· τῷ Γαναθὼθ, Μεσολάμ·
15724	ΝΕΕΜΙΑΣ 12:17	Μααδαί	\vs{17}Τῷ Ἀβιὰ, Ζεχρί· τῷ Μιαμὶν, Μααδαί· τῷ Φελετὶ, τῷ βαλγὰς, Σαμουέ· τῷ Σεμία, Ἰωνάθαν·
15724	ΝΕΕΜΙΑΣ 12:17	Φελετὶ	\vs{17}Τῷ Ἀβιὰ, Ζεχρί· τῷ Μιαμὶν, Μααδαί· τῷ Φελετὶ, τῷ βαλγὰς, Σαμουέ· τῷ Σεμία, Ἰωνάθαν·
15724	ΝΕΕΜΙΑΣ 12:17	βαλγὰς	\vs{17}Τῷ Ἀβιὰ, Ζεχρί· τῷ Μιαμὶν, Μααδαί· τῷ Φελετὶ, τῷ βαλγὰς, Σαμουέ· τῷ Σεμία, Ἰωνάθαν·
15724	ΝΕΕΜΙΑΣ 12:17	Σεμία	\vs{17}Τῷ Ἀβιὰ, Ζεχρί· τῷ Μιαμὶν, Μααδαί· τῷ Φελετὶ, τῷ βαλγὰς, Σαμουέ· τῷ Σεμία, Ἰωνάθαν·
15726	ΝΕΕΜΙΑΣ 12:19	Ματθαναΐ	\vs{19}Ματθαναΐ τῷ Ἐδίῳ, Ὀζί.
15726	ΝΕΕΜΙΑΣ 12:19	Ἐδίῳ	\vs{19}Ματθαναΐ τῷ Ἐδίῳ, Ὀζί.
15727	ΝΕΕΜΙΑΣ 12:20	Σαλαῒ	\vs{20}Τῷ Σαλαῒ, καλλαΐ· τῷ Ἀμὲκ, Ἀβέδ·
15727	ΝΕΕΜΙΑΣ 12:20	Ἀμὲκ	\vs{20}Τῷ Σαλαῒ, καλλαΐ· τῷ Ἀμὲκ, Ἀβέδ·
15728	ΝΕΕΜΙΑΣ 12:21	Ἰσδεϊοὺ	\vs{21}Τῷ Ἐλκίᾳ, Ἀσαβιας· τῷ Ἰσδεϊοὺ, Ναθαναήλ
15731	ΝΕΕΜΙΑΣ 12:23	Ἐλισουέ	\vs{23}Υἱοὶ δὲ Λυεὶ ἄρχοντες τῶν πατριῶν γεγραμμένοι ἐπὶ βιβλίῳ λόγων τῶν ἡμερῶν, καὶ ἕως ἡμερῶν Ἰωανὰν υἱοῦ Ἐλισουέ.
15746	ΝΕΕΜΙΑΣ 12:35	Ματθανία	\vs{35}Καὶ ἀπὸ τῶν υἱῶν τῶν ἱερέων ἐν σάλπιγξι, Ζαχαρίας υἱὸς Ἰωνὰθαν, υἱὸς Σαμαΐα, υἱὸς Ματθανία, υἱὸς Μιχαία, υἱὸς Ζακχοὺρ, υἱὸς Ἀσάφ·
