Line Number	Verse Reference	Word	Matched Variation	Verse Match?	Area Match?	Full Line
19901	ΨΑΛΜΟΙ 107:9	ἀντίληψις	ἀντίλημψις	Yes	No	\vs{9}Ἐμός ἐστι Γαλαὰδ, καὶ ἐμός ἐστι Μανασσῆς, καὶ Ἐφραίμ ἀντίληψις τῆς κεφαλῆς μου· Ἰούδας βασιλεύς μου,
19924	ΨΑΛΜΟΙ 108:13	ἐξολόθρευσιν	ἐξολέθρευσιν	Yes	No	\vs{13}Γενηθήτω τὰ τέκνα αὐτοῦ εἰς ἐξολόθρευσιν, ἐν γενεᾷ μιᾷ ἐξαλειφθείη τὸ ὄνομα αὐτοῦ.
19926	ΨΑΛΜΟΙ 108:15	διαπαντὸς	διὰ παντός	Yes	No	\vs{15}Γενηθήτωσαν ἐναντίον Κυρίου διαπαντὸς, καὶ ἐξολοθρευθείη ἐκ γῆς τὸ μνημόσυνον αὐτῶν·
19926	ΨΑΛΜΟΙ 108:15	ἐξολοθρευθείη	ἐξολεθρευθείη	Yes	No	\vs{15}Γενηθήτωσαν ἐναντίον Κυρίου διαπαντὸς, καὶ ἐξολοθρευθείη ἐκ γῆς τὸ μνημόσυνον αὐτῶν·
19931	ΨΑΛΜΟΙ 108:19	διαπαντὸς	διὰ παντὸς	Yes	No	\vs{19}Γενηθήτω αὐτῷ ὡς ἱμάτιον ὃ περιβάλλεται, καὶ ὡσεὶ ζώνη ἣν διαπαντὸς περιζώννυται.
19976	ΨΑΛΜΟΙ 111:5	οἰκτείρων	οἰκτίρων	Yes	No	\vs{5}Χρηστὸς ἀνὴρ ὁ οἰκτείρων καὶ κιχρῶν, οἰκονομήσει τοὺς λόγους αὐτοῦ ἐν κρίσει,
20139	ΨΑΛΜΟΙ 118:33	διαπαντός	διὰ παντός	Yes	No	\vs{33}Νομοθέτησόν με Κύριε τὴν ὁδὸν τῶν δικαιωμάτων σου, καὶ ἐκζητήσω αὐτὴν διαπαντός.
20151	ΨΑΛΜΟΙ 118:44	διαπαντὸς	διὰ παντός	Yes	No	\vs{44}Καὶ φυλάξω τὸν νόμον σου διαπαντὸς, εἰς τὸν αἰῶνα καὶ εἰς τὸν αἰῶνα τοῦ αἰῶνος.
20225	ΨΑΛΜΟΙ 118:109	διαπαντὸς	διὰ παντός	Yes	No	\vs{109}Ἡ ψυχή μου ἐν ταῖς χερσὶ σου διαπαντὸς, καὶ τὸν νόμον σου οὐκ ἐπελαθόμην.
20234	ΨΑΛΜΟΙ 118:117	διαπαντός	διὰ παντός	Yes	No	\vs{117}Βοήθησόν μοι, καὶ σωθήσομαι, καὶ μελετήσω ἐν τοῖς δικαιώμασί σου διαπαντός.
20263	ΨΑΛΜΟΙ 118:143	ἀνάγκαι	ἀνάγκη	Yes	No	\vs{143}Θλίψεις καὶ ἀνάγκαι εὕροσάν με, ἐντολαί σου μελέτη μου.
20433	ΨΑΛΜΟΙ 131:7	Εἰσελευσώμεθα	εἰσελευσόμεθα	Yes	No	\vs{7}Εἰσελευσώμεθα εἰς τὰ σκηνώματα αὐτοῦ· προσκυνήσωμεν εἰς τὸν τόπον οὗ ἔστησαν οἱ πόδες αὐτοῦ.
20542	ΨΑΛΜΟΙ 137:6	ἀπομακρόθεν	ἀπὸ μακρόθεν	Yes	No	\vs{6}Ὅτι ὑψηλὸς Κύριος, καὶ τὰ ταπεινὰ ἐφορᾷ, καὶ τὰ ὑψηλὰ ἀπομακρόθεν γινώσκει.
20564	ΨΑΛΜΟΙ 138:16	εἶδου	ἰδού	No	Yes	\vs{16}Ἀκατέργαστόν μου εἶδου οἱ ἀφθαλμοί σου, καὶ ἐπὶ τὸ βιβλίον σου πάντες γραφήσονται· ἡμέρας πλασθήσονται καὶ οὐθεὶς ἐν αὐτοῖς.
20606	ΨΑΛΜΟΙ 140:10	καταμόνας	κατὰ μόνας	Yes	No	\vs{10}Πεσοῦνται ἐν ἀμφιβλήστρῳ αὐτοῦ ἁμαρτωλοὶ, καταμόνας εἰμὶ ἐγὼ ἕως οὗ ἂν παρέλθω.
20629	ΨΑΛΜΟΙ 142:8	τοπρωῒ	τὸ πρωὶ	Yes	No	\vs{8}Ἀκουστὸν ποίησόν μοι τοπρωῒ τὸ ἔλεός σου, ὅτι ἐπὶ σοὶ ἤλπισα· γνώρισόν μοι, Κύριε, ὁδὸν ἐν ᾗ πορεύσομαι, ὅτι πρὸς σὲ ᾖρα τὴν ψυχήν μου.
20633	ΨΑΛΜΟΙ 142:12	ἐξολοθρεύσεις	ἐξολεθρεύσεις	Yes	No	\vs{12}Καὶ ἐν τῷ ἐλέει σου ἐξολοθρεύσεις τοὺς ἐχθρούς μου, καὶ ἀπολεῖς πάντας τοὺς θλίβοντας τὴν ψυχήν μου, ὅτι δοῦλός σου εἰμὶ ἐγώ.
20681	ΨΑΛΜΟΙ 144:20	ἐξολοθρεύσει	ἐξολεθρεύσει	Yes	No	\vs{20}Φυλάσσει Κύριος πάντας τοὺς ἀγαπῶντας αὐτόν, καὶ πάντας τοὺς ἁμαρτωλοὺς ἐξολοθρεύσει.
20798	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 1:14	βαλάντιον	βαλλάντιον	Yes	No	\vs{14}Τὸν δὲ σὸν κλῆρον βάλε ἐν ἡμῖν, κοινὸν δὲ βαλάντιον κτησώμεθα πάντες, καὶ μαρσίππιον ἓν γενηθήτω ἡμῖν·
20806	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 1:22	ἔχονται	ἔχωνται	Yes	No	\vs{22}ὅσον ἂν χρόνον ἄκακοι ἔχονται τῆς δικαιοσύνης, οὐκ αἰσχυνθήσονται· οἱ δὲ ἄφρονες τῆς ὕβρεως ὄντες ἐπιθυμηταί, ἀσεβεῖς γενόμενοι ἐμίσησαν αἴσθησιν,
20841	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 2:17	ἀπολιποῦσα	ἀπολείπουσα	Yes	No	\vs{17}Ἡ ἀπολιποῦσα διδασκαλίαν νεότητος, καὶ διαθήκην θείαν ἐπιλελησμένη.
20849	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 3:1	ἐμῶννομίμων	ἐμῶν νομίμων	Yes	No	Υἱὲ, ἐμῶννομίμων μὴ ἐπιλανθάνου, τὰ δὲ ῥήματά μου τηρείτω σὴ καρδία·
20851	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 3:3	ἐκλειπέτωσάν	ἐκλιπέτωσάν	Yes	No	\vs{3}Ἐλεημοσύναι καὶ πίστεις μὴ ἐκλειπέτωσάν σε· ἄφαψαι δὲ αὐτὰς ἐπὶ σῷ τραχήλῳ, καὶ εὑρήσεις χάριν·
20984	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 6:19	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{19}Ἐκκαίει ψευδῆ μάρτυς ἄδικος, καὶ ἐπιπέμπει κρίσεις ἀναμέσον ἀδελφῶν.
20987	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 6:21	διαπαντὸς	διὰ παντὸς	Yes	No	\vs{21}Ἄφαψαι δὲ αὐτοὺς ἐπὶ σῇ ψυχῇ διαπαντὸς, καὶ ἐλκλοίωσαι περὶ σῷ τραχήλῳ·
21040	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 8:2	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{2}Ἐπὶ γὰρ τῶν ὑψηλῶν ἄκρων ἐστὶν, ἀναμέσον δὲ τῶν τρίβων ἕστηκε.
21060	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 8:20	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{20}Ἐν ὁδοῖς δικαιοσύνης περιπατῶ, καὶ ἀναμέσον τρίβων δικαιώματος ἀναστρέφομαι·
21184	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 11:26	ὑπολείποιτο	ὑπολίποιτο	Yes	No	\vs{26}Ὁ συνέχων σῖτον ὑπολείποιτο αὐτὸν τοῖς ἔθνεσιν· εὐλογία δὲ εἰς κεφαλὴν τοῦ μεταδιδόντος.
21238	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 13:9	διαπαντὸς	διὰ παντός	Yes	No	\vs{9}Φῶς δικαίοις διαπαντὸς, φῶς δὲ ἀσεβῶν σβέννυται·
21323	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 15:15	διαπαντός	διὰ παντός	Yes	No	\vs{15}Πάντα τὸν χρόνον οἱ ὀφθαλμοὶ τῶν κακῶν προσδέχονται κακὰ, οἱ δὲ ἀγαθοὶ ἡσυχάζουσι διαπαντός.
21338	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 15:27	δωρολήπτης	δωρολήμπτης	Yes	No	\vs{27}Ἐξόλλυσιν ἑαυτὸν ὁ δωρολήπτης, ὁ δὲ μισῶν δώρων λήψεις σώζεται·
21338	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 15:27	λήψεις	λήμψεις	Yes	No	\vs{27}Ἐξόλλυσιν ἑαυτὸν ὁ δωρολήπτης, ὁ δὲ μισῶν δώρων λήψεις σώζεται·
21344	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 15:29	λῆψις	λῆμψις	Yes	No	\vs{29a}κρείσσων ὀλίγη λῆψις μετὰ δικαιοσύνης, ἢ πολλὰ γεννήματα μετὰ ἀδικίας.
21553	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 22:7	δανειοῦσιν	δανιοῦσιν	Yes	No	\vs{7}Πλούσιοι πτωχῶν ἄρξουσι, καὶ οἰκέται ἰδίοις δεσπόταις δανειοῦσιν.
21583	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 22:27	ἀποτίσῃς	ἀποτείσῃς	Yes	No	\vs{27}Ἐὰν γὰρ μὴ ἔχῃ πόθεν ἀποτίσῃς, λήψονται τὸ στρῶμα τὸ ὑπὸ τὰς πλευράς σου.
21624	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 23:29	διακενῆς	διὰ κενῆς	Yes	No	\vs{29}Τίνι οὐαί; τίνι θόρυβος; τίνι κρίσεις; τίνι δὲ ἀηδίαι καὶ λέσχαι; τίνι συντρίμματα διακενῆς; τίνος πελιδνοὶ οἱ ὀφθαλμοί;
21824	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 27:14	τοπρωῒ	τὸ πρωὶ	Yes	No	\vs{14}Ὃς ἂν εὐλογῇ θίλον τοπρωῒ μεγάλῃ τῇ φωνῇ, καταρωμένου οὐδὲν διαφέρειν δόξει.
21894	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 29:13	χρεωφειλέτου	χρεοφιλέτου	Yes	No	\vs{13}Δανιστοῦ καὶ χρεωφειλέτου ἀλλήλοις συνελθόντων, ἐπισκοπὴν ἀμφοτέρων ποιεῖται ὁ Κύριος.
21897	ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 29:16	πολλαὶγίνονται	πολλαὶ γίνονται	Yes	No	\vs{16}Πολλῶν ὄντων ἀσεβῶν πολλαὶγίνονται ἁμαρτίαι, οἱ δὲ δίκαιοι ἐκείνων πιπτόντων κατάφοβοι γίνονται.
22089	ΕΚΚΛΗΣΙΑΣΤΗΣ 6:9	ὑπερπορευόμενον	ὑπὲρ πορευόμενον	Yes	No	\vs{9}Ἀγαθὸν ὅραμα ὀφθαλμῶν ὑπερπορευόμενον ψυχῇ· καί γε τοῦτο ματαιότης καὶ προαίρεσις πνεύματος.
22130	ΕΚΚΛΗΣΙΑΣΤΗΣ 7:26	συλληφθήσεται	συλλημφθήσεται	Yes	No	\vs{26}Καὶ εὑρίσκω ἐγὼ αὐτὴν, καὶ ἐρῶ πικρότερον ὑπὲρ θάνατον· σὺν τὴν γυναῖκα ἥτις ἐστι θήρευμα, καὶ σαγῆναι καρδία αὐτῆς, δεσμὸς εἰς χεῖρας αὐτῆς· ἀγαθὸς πρὸ προσώπου τοῦ Θεοῦ ἐξαιρεθήσεται ἀπʼ αὐτῆς, καὶ ἁμαρτάνων συλληφθήσεται ἐν αὐτῇ.
22285	ΑΣΜΑ 2:2	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{2}Ὡς κρίνον ἐν μέσῳ ἀκανθῶν, οὕτως ἡ πλησίον μου ἀναμέσον τῶν θυγατέρων.
22287	ΑΣΜΑ 2:3	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{3}Ὡς μῆλον ἐν τοῖς ξύλοις τοῦ δρυμοῦ, οὕτως ἀδελφιδός μου ἀναμέσον τῶν υἱῶν· ἐν τῇ σκιᾷ αὐτοῦ ἐπεθύμησα, καὶ ἐκάθισα, καὶ καρπὸς αὐτοῦ γλυκὺς ἐν λάρυγγί μου.
22360	ΑΣΜΑ 5:11	κεφὰζ	καὶ φαζ	Yes	No	\vs{11}Κεφαλὴ αὐτοῦ χρυσίον κεφὰζ, βόστρυχοι αὐτοῦ ἐλάται, μέλανες ὡς κόραξ.
22391	ΑΣΜΑ 7:3	θημωνία	θιμωνιὰ	Yes	No	\vs{3}Ὀμφαλός σου κρατὴρ τορευτὸς, μὴ ὑστερούμενος κράμα· κοιλία σου θημωνία σίτου πεφραγμένη ἐν κρίνοις.
22407	ΑΣΜΑ 8:2	Παραλήψομαί	παραλήμψομαί	Yes	No	\vs{2}Παραλήψομαί σε, εἰσάξω σε εἰς οἶκον μητρός μου καὶ εἰς ταμεῖον τῆς συλλαβούσης με· ποτιῶ σε ἀπὸ οἴνου τοῦ μυρεψικοῦ, ἀπὸ νάματος ῥοῶν μου.
22464	ΗΣΑΙΑΣ 1:24	Διατοῦτο	διὰ τοῦτο	Yes	No	\vs{24}Διατοῦτο τάδε λέγει Κύριος ὁ δεσπότης σαβαὼθ, οὐαὶ οἱ ἰσχύοντες Ἰσραήλ· οὐ παύσεται γάρ μου ὁ θυμὸς ἐν τοῖς ὑπεναντίοις, καὶ κρίσιν ἐκ τῶν ἐχθρῶν μου ποιήσω.
22478	ΗΣΑΙΑΣ 2:4	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{4}Καὶ κρινεῖ ἀναμέσον τῶν ἐθνῶν, καὶ ἐξελέγξει λαὸν πολύν· καὶ συγκόψουσι τὰς μαχαίρας αὐτῶν εἰς ἄροτρα, καὶ τὰς ζιβύνας αὐτῶν εἰς δρέπανα· καὶ οὐ λήψεται ἔθνος ἐπʼ ἔθνος μάχαιραν, καὶ οὐ μὴ μάθωσιν ἔτι πολεμεῖν.
22544	ΗΣΑΙΑΣ 5:3	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{3}Καὶ νῦν οἱ ἐνοικοῦντες ἐν Ἱερουσαλὴμ, καὶ ἄνθρωπος τοῦ Ἰούδα, κρίνατε ἐν ἐμοὶ καὶ ἀναμέσον τοῦ ἀμπελῶνός μου.
22554	ΗΣΑΙΑΣ 5:11	τοπρωῒ	τὸ πρωὶ	Yes	No	\vs{11}Οὐαὶ οἱ ἐγειρόμενοι τοπρωῒ, καὶ τὸ σίκερα διώκοντες, οἱ μένοντες τὸ ὀψέ· ὁ γὰρ οἶνος αὐτοὺς συνκαύσει.
22571	ΗΣΑΙΑΣ 5:24	Διατοῦτο	διὰ τοῦτο	Yes	No	\vs{24}Διατοῦτο ὃν τρόπον καυθήσεται καλάμη ὑπὸ ἄνθρακος πυρός, καὶ συγκαυθήσεται ὑπὸ φλογὸς ἀνειμένης, ἡ ῥίζα αὐτῶν ὡς χνοῦς ἔσται, καὶ τὸ ἄνθος αὐτῶν ὡς κονιορτὸς ἀναβήσεται· οὐ γὰρ ἠθέλησαν τὸν νόμον Κυρίου σαβαὼθ, ἀλλὰ τὸ λόγιον τοῦ ἁγίου Ἰσραὴλ παρώξυναν.
22598	ΗΣΑΙΑΣ 7:1	Ῥασὶν	ῥασεὶν	Yes	No	Καὶ ἐγένετο ἐν ταῖς ἡμέραις Ἄχαζ τοῦ Ἰωάθαμ τοῦ υἱοῦ Ὀζίου βασιλέως Ἰούδα, ἀνέβη Ῥασὶν βασιλεὺς Ἀραμ, καὶ Φακεὲ υἱὸς Ῥομελίου βασιλεὺς Ἰσραὴλ ἐπὶ Ἱερουσαλὴμ πολεμῆσαι αὐτὴν, καὶ οὐκ ἠδυνήθησαν πολιορκῆσαι αὐτήν.
22612	ΗΣΑΙΑΣ 7:14	Διατοῦτο	διὰ τοῦτο	Yes	No	\vs{14}Διατοῦτο δώσει Κύριος αὐτὸς ὑμῖν σημεῖον· ἰδοὺ ἡ παρθένος ἐν γαστρὶ λήψεται, καὶ τέξεται υἱὸν, καὶ καλέσεις τὸ ὄνομα αὐτοῦ Ἐμμανουήλ.
22625	ΗΣΑΙΑΣ 7:25	ἠροτριωμένον	ἀροτριώμενον	Yes	No	\vs{25}καὶ πᾶν ὄρος ἠροτριωμένον ἀροτριωθήσεται· οὐ μὴ ἐπέλθῃ ἐκεῖ φόβος· ἔσται γὰρ ἀπὸ τῆς χέρσου καὶ ἀκάνθης εἰς βόσκημα προβάτου, καὶ καταπάτημα βοός.
22635	ΗΣΑΙΑΣ 8:7	διατοῦτο	διὰ τοῦτο	Yes	No	\vs{7}διατοῦτο ἰδοὺ Κύριος ἀνάγει ἐφʼ ὑμᾶς τὸ ὕδωρ τοῦ ποταμοῦ, τὸ ἰσχυρὸν καὶ τὸ πολὺ, τὸν βασιλέα τῶν Ἀσσυρίων, καὶ τὴν δόξαν αὐτοῦ· καὶ ἀναβήσεται ἐπὶ πᾶσαν φάραγγα ὑμῶν, καὶ περιπατήσει ἐπὶ πᾶν τεῖχος ὑμῶν,
22644	ΗΣΑΙΑΣ 8:15	Διατοῦτο	διὰ τοῦτο	Yes	No	\vs{15}Διατοῦτο ἀδυνατήσουσιν ἐν αὐτοῖς πολλοὶ, καὶ πεσοῦνται καὶ συντριβήσονται, καὶ ἐγγιοῦσι, καὶ ἁλώσονται ἄνθρωποι ἐν ἀσφαλείᾳ.
22677	ΗΣΑΙΑΣ 9:16	Διατοῦτο	διὰ τοῦτο	Yes	No	\vs{16}Διατοῦτο ἐπὶ τοὺς νεανίσκους αὐτῶν οὐκ εὐφρανθήσεται ὁ Κύριος, καὶ τοὺς ὀρφανοὺς αὐτῶν καὶ τὰς χήρας αὐτῶν οὐκ ἐλεήσει· ὅτι πάντε ἄνομοι καὶ πονηροί, καὶ πᾶν στόμα λαλεῖ ἄδικα· ἐπὶ πᾶσι τούτοις οὐκ ἀπεστράφη ὁ θυμός, ἀλλʼ ἔτι ἡ χεὶρ ὑψηλή.
22712	ΗΣΑΙΑΣ 10:24	Διατοῦτο	διὰ τοῦτο	Yes	No	\vs{24}Διατοῦτο τάδε λέγει Κύριος σαβαὼθ, μὴ φοβοῦ ὁ λαός μου, οἱ κατοικοῦντες ἐν Σιὼν, ἀπὸ Ἀσσυρίων, ὅτι ἐν ῥάβδῳ πατάξει σε· πληγὴν γὰρ ἐπάγω ἐπὶ σὲ, τοῦ ἰδεῖν ὁδὸν Αἰγύπτου.
22719	ΗΣΑΙΑΣ 10:30	Γαλλεὶμ	γαλλιμ	Yes	No	\vs{30}ἡ θυγάτηρ Γαλλεὶμ, ἐπακούσεται Λαϊσα, ἐπακούσεται ἐν Ἀναθώθ.
22739	ΗΣΑΙΑΣ 11:11	Ἐλαμιτῶν	αιλαμιτῶν	Yes	No	\vs{11}Καὶ ἔσται τῇ ἡμέρᾳ ἐκείνῃ, προσθήσει ὁ Κύριος τοῦ δεῖξαι τὴν χεῖρα αὐτοῦ, τοῦ ζηλῶσαι τὸ καταλειφθὲν ὑπόλοιπον τοῦ λαοῦ, ὃ ἂν καταλειφθῇ ὑπὸ τῶν Ἀσσυρίων, καὶ ἀπὸ Αἰγύπτου, καὶ ἀπὸ Βαβυλωνίας, καὶ ἀπὸ Αἰθιοπίας, καὶ ἀπὸ Ἐλαμιτῶν, καὶ ἀπὸ ἡλίου ἀνατολῶν, καὶ ἐξ Ἀραβίας.
22764	ΗΣΑΙΑΣ 13:7	Διάτοῦτο	διὰ τοῦτο	Yes	No	\vs{7}Διάτοῦτο πᾶσα χεὶρ ἐκλυθήσεται, καὶ πᾶσα ψυχὴ ἀνθρώπου δειλιάσει.
22783	ΗΣΑΙΑΣ 14:1	γειώρας	γιώρας	Yes	No	Καὶ ἐλεήσει Κύριος τὸν Ἰακὼβ, καὶ ἐκλέξεται ἔτι τὸν Ἰσραὴλ, καὶ ἀναπαύσονται ἐπὶ τῆς γῆς αὐτῶν, καὶ ὁ γειώρας προστεθήσεται πρὸς αὐτοὺς, καὶ προστεθήσεται πρὸς τὸν οἶκον Ἰακώβ·
22828	ΗΣΑΙΑΣ 15:4	διατοῦτο	διὰ τοῦτο	Yes	No	\vs{4}Ὅτι κέκραγεν Ἐσεβὼν καὶ Ἐλεαλὴ, ἕως Ἰασσὰ ἠκούσθη ἡ φωνὴ αὐτῶν· διατοῦτο ἡ ὀσφὺς τῆς Μωαβίτιδος βοᾷ, ἡ ψυχὴ αὐτῆς γνώσεται.
22838	ΗΣΑΙΑΣ 16:3	διαπαντὸς	διὰ παντός	Yes	No	\vs{3}βουλεύου, ποίει τε σκέπην πένθους αὕτη διαπαντὸς, ἐν μεσημβρινῇ σκοτίᾳ φεύγουσιν, ἐξέστησαν· μὴ ἀχθῇς,
22846	ΗΣΑΙΑΣ 16:9	Διατοῦτο	διὰ τοῦτο	Yes	No	\vs{9}Διατοῦτο κλαύσομαι ὡς τὸν κλαυθμὸν Ἰαζὴρ ἄμπελον Σεβαμά· τὰ δένδρα σου κατέβαλεν Ἐσεβὼν καὶ Ἐλεαλὴ, ὅτι ἐπὶ τῷ θερισμῷ καὶ ἐπὶ τῷ τρυγητῷ σου καταπατήσω, καὶ πάντα πεσοῦνται.
22848	ΗΣΑΙΑΣ 16:11	Διατοῦτο	διὰ τοῦτο	Yes	No	\vs{11}Διατοῦτο ἡ κοιλία μου ἐπὶ Μωὰβ ὡς κιθάρα ἠχήσει, καὶ τὰ ἐντός μου ὡς τεῖχος ἐνεκαίνισας.
